city,lat,lng,COUNTRY,Signal Strength (dBm),Data Throughput (Mbps),Latency (ms),Network Type,Time (Input 5),QCI (Input 6),Packet Loss Rate (Reliability),Packet Delay Budget (Latency)
Castlemartyr,51.91035444,-8.048081545,Ireland,-84.01587713,1.91485596,146.0824764,3G,22,7,0.01,<300ms
Castlemartyr,51.91846238,-8.05405857,Ireland,-95.00877472,7.805370494,56.16750792,4G,22,8,0.01,<300ms
Castlemartyr,51.91010695,-8.050624409,Ireland,-86.7653416,2.393677452,150.5661869,LTE,22,9,0.01,<300ms
Castlemartyr,51.91229881,-8.050557822,Ireland,-87.30569613,1.592702612,110.2984135,3G,22,69,0.01,<300ms
Castlemartyr,51.91435653,-8.045313366,Ireland,-93.25203699,7.709662033,90.95544,4G,22,70,0.01,<300ms
Cill Bheagáin,53.3636,-7.4985,Ireland,-92.0202042,9.558042843,95.31821185,4G,23,1,0.01,<300ms
Cill Bheagáin,53.3648923,-7.505814238,Ireland,-83.48612006,2.049604075,106.5837347,LTE,23,2,0.01,<300ms
Cill Bheagáin,53.37209318,-7.494226667,Ireland,-94.57993035,8.75178668,86.32703458,4G,23,3,0.01,<300ms
Cill Bheagáin,53.37106988,-7.50534923,Ireland,-86.70442259,2.593498069,153.3181447,LTE,23,4,0.01,<300ms
Cill Bheagáin,53.35958243,-7.497514581,Ireland,-93.01687183,1.265591375,170.841486,LTE,23,65,0.01,<300ms
Cill Bheagáin,53.36549569,-7.492845201,Ireland,-90.08453478,6.712282768,69.67754751,4G,23,66,0.01,<300ms
Cill Bheagáin,53.37351522,-7.504278902,Ireland,-86.78556864,5.52006543,51.03259282,4G,23,5,0.01,<300ms
Cill Bheagáin,53.37141594,-7.490714746,Ireland,-89.04437217,2.421912446,102.1346099,LTE,23,6,0.01,<300ms
Cill Bheagáin,53.35933829,-7.497799461,Ireland,-81.63086036,8.666770242,73.47225143,4G,23,7,0.01,<300ms
Cill Bheagáin,53.35946224,-7.491084938,Ireland,-86.34665931,6.845279683,69.49917907,4G,23,8,0.01,<300ms
Cill Bheagáin,53.36203018,-7.50669657,Ireland,-92.55299438,5.208249946,80.91139481,4G,23,9,0.01,<300ms
Portraine,53.4934,-6.1146,Ireland,-88.42011455,2.530759419,101.9993992,3G,23,69,0.01,<300ms
Portraine,53.48375449,-6.123206947,Ireland,-95.09841509,3.008906532,92.60940381,4G,23,70,0.01,<300ms
Portraine,53.48830762,-6.109253501,Ireland,-89.23952697,1.691261786,107.2744498,LTE,1,1,0.01,<300ms
Portraine,53.48706514,-6.120450299,Ireland,-88.39849707,3.604979904,65.56406809,4G,1,2,0.01,<300ms
Portraine,53.48712821,-6.110337811,Ireland,-85.74067719,5.722680031,58.20386618,4G,1,3,0.01,<300ms
Portraine,53.50048177,-6.113615876,Ireland,-91.31826285,2.338155695,164.574936,LTE,1,4,0.01,<300ms
Portraine,53.49934197,-6.105649563,Ireland,-90.91649851,1.168848769,143.3388856,LTE,1,65,0.01,<300ms
Portraine,53.48586814,-6.106328122,Ireland,-92.80345462,2.769708101,158.4519786,3G,1,66,0.01,<300ms
Portraine,53.48482102,-6.116147488,Ireland,-97.99633107,2.869070941,174.6049221,3G,1,5,0.01,<300ms
Portraine,53.50274077,-6.11089137,Ireland,-97.32782119,2.942566769,183.8334686,3G,1,6,0.01,<300ms
Portraine,53.49578816,-6.111781596,Ireland,-84.74373517,3.214137895,50.10077871,4G,1,7,0.01,<300ms
Clifden,53.489,-10.021,Ireland,-87.69758152,64.02803189,20.48412382,5G,1,8,0.01,<300ms
Clifden,53.48645921,-10.02274515,Ireland,-88.69077658,9.485019555,65.89131422,4G,1,9,0.01,<300ms
Clifden,53.4961244,-10.01675491,Ireland,-89.22932138,22.60730871,29.54270317,5G,1,69,0.01,<300ms
Clifden,53.48408531,-10.02948156,Ireland,-100.8798882,1.192105865,128.2385021,3G,1,70,0.01,<300ms
Clifden,53.4954261,-10.02248404,Ireland,-95.19494977,2.717083152,184.5671846,3G,2,1,0.01,<300ms
Clifden,53.49724254,-10.0280121,Ireland,-97.36044761,6.887269187,85.59642186,4G,2,2,0.01,<300ms
Clifden,53.49758989,-10.02321911,Ireland,-89.52527411,2.913211782,192.5357297,3G,2,3,0.01,<300ms
Clifden,53.48045588,-10.02036118,Ireland,-83.78404203,6.088263578,55.78273112,4G,2,4,0.01,<300ms
Clifden,53.495451,-10.02515245,Ireland,-80.8791376,4.763876741,71.10118491,4G,2,65,0.01,<300ms
Clifden,53.48164629,-10.02911826,Ireland,-91.4484932,34.88319132,13.61862162,5G,2,66,0.01,<300ms
Clifden,53.48375607,-10.02327754,Ireland,-92.85550651,2.338285855,166.4182319,3G,2,5,0.01,<300ms
Caherconlish,52.5936,-8.4703,Ireland,-95.86365577,3.156965088,91.26240714,4G,2,6,0.01,<300ms
Caherconlish,52.59034113,-8.469979243,Ireland,-87.07166692,58.44111956,34.98295194,5G,2,7,0.01,<300ms
Caherconlish,52.59308447,-8.472599898,Ireland,-84.01219202,2.835097215,198.1694342,LTE,2,8,0.01,<300ms
Caherconlish,52.59817742,-8.472385485,Ireland,-93.49009917,3.71309187,87.24153856,4G,2,9,0.01,<300ms
Caherconlish,52.58667507,-8.463028412,Ireland,-95.42968482,1.336004602,119.1013519,LTE,2,69,0.01,<300ms
Caherconlish,52.60179664,-8.468300378,Ireland,-94.45383998,48.21756481,36.73095522,5G,2,70,0.01,<300ms
Caherconlish,52.59963229,-8.465029955,Ireland,-85.55709186,1.751672023,104.2875531,LTE,3,1,0.01,<300ms
Caherconlish,52.59844254,-8.478228545,Ireland,-91.17713927,52.62246097,23.29171128,5G,3,2,0.01,<300ms
Caherconlish,52.59374214,-8.462275209,Ireland,-96.34866592,71.90662595,12.28291845,5G,3,3,0.01,<300ms
Caherconlish,52.59391162,-8.473703916,Ireland,-86.36590416,69.58874947,37.66268997,5G,3,4,0.01,<300ms
Caherconlish,52.58771276,-8.469550481,Ireland,-89.23019121,2.934650514,147.1020678,3G,3,65,0.01,<300ms
Castledermot,52.912,-6.8376,Ireland,-89.83316962,2.398302855,170.8867033,3G,3,66,0.01,<300ms
Castledermot,52.91859629,-6.836887314,Ireland,-95.36040339,2.794181522,138.2019214,3G,3,5,0.01,<300ms
Castledermot,52.91496241,-6.832557445,Ireland,-84.67843887,2.386697098,190.0081827,3G,3,6,0.01,<300ms
Castledermot,52.90346355,-6.830668086,Ireland,-86.20657745,8.668131709,67.83844552,4G,3,7,0.01,<300ms
Castledermot,52.91313583,-6.84567318,Ireland,-84.00305689,73.33884237,42.93046978,5G,3,8,0.01,<300ms
Castledermot,52.90518988,-6.839771623,Ireland,-82.6193871,3.287505131,50.57573232,4G,3,9,0.01,<300ms
Castledermot,52.91960343,-6.829872177,Ireland,-85.14050859,5.939022982,81.46134394,4G,3,69,0.01,<300ms
Castledermot,52.91761295,-6.828780705,Ireland,-101.0846525,8.865587991,89.52044167,4G,3,70,0.01,<300ms
Castledermot,52.91472452,-6.845558646,Ireland,-88.41453454,91.80359693,20.63474998,5G,4,1,0.01,<300ms
Castledermot,52.90886636,-6.844128744,Ireland,-88.29397591,55.08380285,12.36625107,5G,4,2,0.01,<300ms
Castledermot,52.91429714,-6.836881042,Ireland,-84.9512697,1.923583975,125.2700491,3G,4,3,0.01,<300ms
Graiguenamanagh,52.54,-6.955,Ireland,-92.24429049,20.64970584,49.79217258,5G,4,4,0.01,<300ms
Graiguenamanagh,52.54303303,-6.951757041,Ireland,-88.7582892,21.52497623,30.2116812,5G,4,65,0.01,<300ms
Graiguenamanagh,52.54566498,-6.963834298,Ireland,-87.51890939,9.681694038,78.40242566,4G,4,66,0.01,<300ms
Graiguenamanagh,52.54986278,-6.961793967,Ireland,-102.9843591,1.05944694,135.1149253,3G,4,5,0.01,<300ms
Graiguenamanagh,52.53496181,-6.951806166,Ireland,-97.17971708,2.346282132,126.2078355,3G,4,6,0.01,<300ms
Graiguenamanagh,52.54853311,-6.950914089,Ireland,-99.81990532,61.60804114,20.59412619,5G,4,7,0.01,<300ms
Graiguenamanagh,52.53695772,-6.960665021,Ireland,-86.28952399,2.988753633,184.0761538,LTE,4,8,0.01,<300ms
Graiguenamanagh,52.54224762,-6.948365003,Ireland,-85.14845211,1.373998711,109.597087,LTE,4,9,0.01,<300ms
Graiguenamanagh,52.5304485,-6.950751538,Ireland,-98.58459395,2.259238898,193.4750681,3G,4,69,0.01,<300ms
Graiguenamanagh,52.53437301,-6.945317377,Ireland,-85.64905715,1.287417797,153.1481473,LTE,4,70,0.01,<300ms
Graiguenamanagh,52.54775485,-6.958060655,Ireland,-85.32770774,2.574815852,155.2500237,LTE,5,1,0.01,<300ms
Droichead Chaisleán Loiste,53.416,-7.296,Ireland,-82.85457682,1.910244697,112.7594894,LTE,5,2,0.01,<300ms
Droichead Chaisleán Loiste,53.40906394,-7.291962863,Ireland,-93.9830366,6.586710646,71.77662472,4G,5,3,0.01,<300ms
Droichead Chaisleán Loiste,53.42504863,-7.291856811,Ireland,-81.39733061,9.087559199,81.99416189,4G,5,4,0.01,<300ms
Droichead Chaisleán Loiste,53.41214425,-7.291766722,Ireland,-90.83172456,2.158701572,149.9665274,LTE,5,65,0.01,<300ms
Droichead Chaisleán Loiste,53.41749928,-7.29918557,Ireland,-85.77509125,1.492323675,175.4234017,LTE,5,66,0.01,<300ms
Droichead Chaisleán Loiste,53.4070573,-7.294072664,Ireland,-90.97070477,1.533346905,118.8853796,LTE,5,5,0.01,<300ms
Droichead Chaisleán Loiste,53.42483245,-7.288711414,Ireland,-86.04378273,52.31939132,32.28618507,5G,5,6,0.01,<300ms
Droichead Chaisleán Loiste,53.41051156,-7.290981372,Ireland,-99.6674383,35.26266728,23.13836769,5G,5,7,0.01,<300ms
Droichead Chaisleán Loiste,53.41956291,-7.290018459,Ireland,-91.48792668,1.105452042,138.9382806,LTE,5,8,0.01,<300ms
Droichead Chaisleán Loiste,53.41617109,-7.301569293,Ireland,-83.81657366,1.410102584,115.1967389,LTE,5,9,0.01,<300ms
Droichead Chaisleán Loiste,53.41274936,-7.298201463,Ireland,-92.58018058,66.46063919,12.6258673,5G,5,69,0.01,<300ms
Manorhamilton,54.3064,-8.1761,Ireland,-76.72445825,4.431744245,51.11985545,4G,5,70,0.01,<300ms
Manorhamilton,54.29922357,-8.169815201,Ireland,-91.94487577,13.16218034,39.17207583,5G,6,1,0.01,<300ms
Manorhamilton,54.31534406,-8.179057893,Ireland,-93.94367737,92.35352473,14.83829774,5G,6,2,0.01,<300ms
Manorhamilton,54.30685575,-8.178696893,Ireland,-84.82632864,1.963199166,116.9820066,3G,6,3,0.01,<300ms
Manorhamilton,54.31444893,-8.167697575,Ireland,-90.45751614,1.457539844,146.7470241,LTE,6,4,0.01,<300ms
Manorhamilton,54.31250291,-8.168528149,Ireland,-95.4998544,5.344560408,93.02215675,4G,6,65,0.01,<300ms
Manorhamilton,54.30290244,-8.185888183,Ireland,-87.03776572,67.52417462,46.78889558,5G,6,66,0.01,<300ms
Manorhamilton,54.3157845,-8.170389956,Ireland,-95.61345061,30.15011397,28.34083879,5G,6,5,0.01,<300ms
Manorhamilton,54.30045746,-8.172421372,Ireland,-93.69572583,7.458688529,91.46840923,4G,6,6,0.01,<300ms
Manorhamilton,54.29904842,-8.182132832,Ireland,-96.12695576,67.73439714,22.62586451,5G,6,7,0.01,<300ms
Manorhamilton,54.31196498,-8.171418796,Ireland,-100.3849455,30.53298921,13.48938809,5G,6,8,0.01,<300ms
Slane,53.7086,-6.5434,Ireland,-92.81312481,1.871654227,191.2524085,LTE,6,9,0.01,<300ms
Slane,53.70501538,-6.550544081,Ireland,-96.32736089,19.48567652,24.52140199,5G,6,69,0.01,<300ms
Slane,53.7072387,-6.546196722,Ireland,-96.60905323,1.930450026,182.6636153,3G,6,70,0.01,<300ms
Slane,53.70626298,-6.54226379,Ireland,-97.1350347,6.571139478,78.20224717,4G,7,1,0.01,<300ms
Slane,53.71809021,-6.544896231,Ireland,-87.87232161,6.972545736,74.48856287,4G,7,2,0.01,<300ms
Slane,53.70648358,-6.548409285,Ireland,-81.48468387,7.469880457,68.04272338,4G,7,3,0.01,<300ms
Slane,53.71005117,-6.542777636,Ireland,-88.89225259,2.093194424,194.2555162,LTE,7,4,0.01,<300ms
Slane,53.70031811,-6.536691986,Ireland,-88.07049456,17.53903309,28.73306571,5G,7,65,0.01,<300ms
Slane,53.71851527,-6.547461805,Ireland,-85.10816601,9.542015025,91.15573609,4G,7,66,0.01,<300ms
Slane,53.71717268,-6.544488381,Ireland,-89.79842418,4.462228084,87.99434041,4G,7,5,0.01,<300ms
Slane,53.71735882,-6.547498345,Ireland,-106.8402696,1.205658489,109.0772678,3G,7,6,0.01,<300ms
Rathkeale,52.5167,-8.9333,Ireland,-87.43408945,93.91184149,47.48005062,5G,7,7,0.01,<300ms
Rathkeale,52.51384672,-8.928899424,Ireland,-93.78432107,1.677053809,106.3158284,LTE,7,8,0.01,<300ms
Rathkeale,52.52562793,-8.935958149,Ireland,-79.51891301,4.796368194,94.52084613,4G,7,9,0.01,<300ms
Rathkeale,52.52118549,-8.930936748,Ireland,-100.5717215,3.774779684,87.74836988,4G,7,69,0.01,<300ms
Rathkeale,52.52418281,-8.93016673,Ireland,-93.55238109,2.535600347,189.8399928,3G,7,70,0.01,<300ms
Rathkeale,52.51492486,-8.926403042,Ireland,-92.6803908,20.88976443,10.68301292,5G,8,1,0.01,<300ms
Rathkeale,52.51253828,-8.94168601,Ireland,-99.6669346,1.427265321,110.2232357,3G,8,2,0.01,<300ms
Rathkeale,52.50876673,-8.926984188,Ireland,-81.33304645,66.87768422,36.12873414,5G,8,3,0.01,<300ms
Rathkeale,52.52476893,-8.935675486,Ireland,-94.45939915,1.647972221,111.8747402,3G,8,4,0.01,<300ms
Rathkeale,52.52451789,-8.928713853,Ireland,-87.5302758,1.843453591,183.3825088,LTE,8,65,0.01,<300ms
Rathkeale,52.51989364,-8.929676851,Ireland,-94.46419376,9.649890919,66.60720688,4G,8,66,0.01,<300ms
Ardnacrusha,52.7083,-8.6122,Ireland,-82.48041632,1.564595657,189.7447637,3G,8,5,0.01,<300ms
Ardnacrusha,52.70000511,-8.616907923,Ireland,-93.80595923,7.29713914,53.22425574,4G,8,6,0.01,<300ms
Ardnacrusha,52.7158184,-8.604361508,Ireland,-91.63070645,1.877196947,146.6053574,3G,8,7,0.01,<300ms
Ardnacrusha,52.71013218,-8.616108551,Ireland,-84.3886825,3.251815548,54.79401876,4G,8,8,0.01,<300ms
Ardnacrusha,52.71535158,-8.61608338,Ireland,-93.50977395,46.54823515,29.3393037,5G,8,9,0.01,<300ms
Ardnacrusha,52.70891251,-8.609459647,Ireland,-87.13331459,74.5185899,36.04000899,5G,8,69,0.01,<300ms
Ardnacrusha,52.69836992,-8.613143694,Ireland,-81.99365094,2.997856319,180.891363,LTE,8,70,0.01,<300ms
Ardnacrusha,52.70021696,-8.603635934,Ireland,-98.98785273,2.647868582,136.1674264,LTE,9,1,0.01,<300ms
Ardnacrusha,52.70586335,-8.607392048,Ireland,-100.6966414,3.345744533,85.89537832,4G,9,2,0.01,<300ms
Ardnacrusha,52.71063564,-8.609336859,Ireland,-96.13474333,6.661401085,79.58804308,4G,9,3,0.01,<300ms
Ardnacrusha,52.70760023,-8.612265149,Ireland,-80.2897188,2.201663393,158.3237304,LTE,9,4,0.01,<300ms
Stradbally,53.017,-7.153,Ireland,-90.60806315,52.57257042,16.3432006,5G,9,65,0.01,<300ms
Stradbally,53.02498594,-7.144325535,Ireland,-90.24699144,1.23018998,155.3257339,3G,9,66,0.01,<300ms
Stradbally,53.01977308,-7.159084151,Ireland,-90.1456392,1.70728032,159.8440531,LTE,9,5,0.01,<300ms
Stradbally,53.01656176,-7.158241425,Ireland,-95.6731027,72.14313533,13.37574532,5G,9,6,0.01,<300ms
Stradbally,53.02191137,-7.158411858,Ireland,-84.11018423,79.92474621,35.52091506,5G,9,7,0.01,<300ms
Stradbally,53.0116589,-7.152444271,Ireland,-96.26448433,4.023094762,90.35617087,4G,9,8,0.01,<300ms
Stradbally,53.01920342,-7.149617337,Ireland,-98.3034422,1.766301511,127.5162905,LTE,9,9,0.01,<300ms
Stradbally,53.00823758,-7.160058641,Ireland,-104.0045217,54.11978067,34.83533143,5G,9,69,0.01,<300ms
Stradbally,53.02464582,-7.159282747,Ireland,-96.42797627,2.144694828,161.5805088,LTE,9,70,0.01,<300ms
Stradbally,53.0167133,-7.143158917,Ireland,-96.14613722,54.55274529,11.37950346,5G,10,1,0.01,<300ms
Stradbally,53.02610797,-7.155067628,Ireland,-93.89113572,9.081825281,86.16218723,4G,10,2,0.01,<300ms
Belturbet,54.1,-7.45,Ireland,-87.90975345,2.640415453,199.7803422,LTE,10,3,0.01,<300ms
Belturbet,54.1022138,-7.459258218,Ireland,-94.10539904,2.8470957,184.2404428,LTE,10,4,0.01,<300ms
Belturbet,54.09481892,-7.445728788,Ireland,-86.46091783,3.660708396,96.62978278,4G,10,65,0.01,<300ms
Belturbet,54.0996277,-7.450163209,Ireland,-81.08811414,1.77807945,121.6116122,3G,10,66,0.01,<300ms
Belturbet,54.09801542,-7.445022379,Ireland,-95.2636296,2.517134179,112.1080694,3G,10,5,0.01,<300ms
Belturbet,54.10083153,-7.450169976,Ireland,-90.42121647,1.130397481,109.9172554,3G,10,6,0.01,<300ms
Belturbet,54.10729638,-7.455131663,Ireland,-85.05329789,1.408789102,193.0507105,LTE,10,7,0.01,<300ms
Belturbet,54.10978389,-7.441310186,Ireland,-89.33916764,8.183428379,76.63182859,4G,10,8,0.01,<300ms
Belturbet,54.10182772,-7.444102519,Ireland,-83.77613538,1.622998937,102.333123,3G,10,9,0.01,<300ms
Belturbet,54.09508837,-7.45469345,Ireland,-89.54915157,42.17352613,46.44256408,5G,10,69,0.01,<300ms
Belturbet,54.09214939,-7.443881525,Ireland,-91.0363357,1.25225903,191.7919046,3G,10,70,0.01,<300ms
Swinford,53.9417,-8.95,Ireland,-83.28744475,14.80293419,22.56008928,5G,11,1,0.01,<300ms
Swinford,53.9342424,-8.950996775,Ireland,-96.7980913,1.137377847,181.7119675,LTE,11,2,0.01,<300ms
Swinford,53.93797892,-8.958286755,Ireland,-85.56740611,2.520115071,110.0544361,3G,11,3,0.01,<300ms
Swinford,53.93886501,-8.957972605,Ireland,-97.43776122,2.069497245,120.3623664,LTE,11,4,0.01,<300ms
Swinford,53.94024128,-8.942086248,Ireland,-89.52160823,5.925036085,52.39559873,4G,11,65,0.01,<300ms
Swinford,53.94528321,-8.954553599,Ireland,-85.30693614,2.399852116,199.5459092,3G,11,66,0.01,<300ms
Swinford,53.93445702,-8.94467031,Ireland,-81.8107642,1.267567647,131.4971932,3G,11,5,0.01,<300ms
Swinford,53.93877499,-8.94978806,Ireland,-98.72176448,2.183984623,150.9429349,LTE,11,6,0.01,<300ms
Swinford,53.93770734,-8.941068089,Ireland,-88.28856458,2.896144531,118.5772463,3G,11,7,0.01,<300ms
Swinford,53.94578432,-8.947922727,Ireland,-82.86243539,74.76452646,29.08341181,5G,11,8,0.01,<300ms
Swinford,53.93998742,-8.949004142,Ireland,-86.25090114,1.669343258,113.0612623,3G,11,9,0.01,<300ms
Moville,55.1889,-7.0406,Ireland,-85.4832622,1.893446025,167.8937413,3G,11,69,0.01,<300ms
Moville,55.19497164,-7.038302296,Ireland,-95.08090487,5.218774496,98.29698476,4G,11,70,0.01,<300ms
Moville,55.19190795,-7.041145973,Ireland,-83.57104464,2.865241814,179.2067329,3G,12,1,0.01,<300ms
Moville,55.19375723,-7.036478597,Ireland,-85.60328216,35.64530483,39.83107287,5G,12,2,0.01,<300ms
Moville,55.19654603,-7.031062094,Ireland,-96.4315565,1.471310319,191.5087196,3G,12,3,0.01,<300ms
Moville,55.19752846,-7.038756521,Ireland,-85.92826445,2.390041911,134.0911597,3G,12,4,0.01,<300ms
Moville,55.19522167,-7.042953678,Ireland,-101.9229128,1.305402176,171.0398965,LTE,12,65,0.01,<300ms
Moville,55.18382944,-7.043151017,Ireland,-87.26856221,27.90050513,28.11157573,5G,12,66,0.01,<300ms
Moville,55.19656883,-7.033607738,Ireland,-82.71643069,7.371715122,92.32752758,4G,12,5,0.01,<300ms
Moville,55.19804668,-7.040692999,Ireland,-93.06636509,2.155460006,112.8333067,LTE,12,6,0.01,<300ms
Moville,55.19793215,-7.035011237,Ireland,-96.27221396,2.265134637,133.1194712,LTE,12,7,0.01,<300ms
Moroe,52.65,-8.4,Ireland,-91.14415024,6.25813255,98.93943595,4G,12,8,0.01,<300ms
Moroe,52.65284858,-8.407748803,Ireland,-86.71702534,2.296423382,176.4840232,3G,12,9,0.01,<300ms
Moroe,52.65603389,-8.403550725,Ireland,-91.86922512,11.05566601,25.63157696,5G,12,69,0.01,<300ms
Moroe,52.65987621,-8.405842516,Ireland,-90.61079952,3.134221789,68.79155982,4G,12,70,0.01,<300ms
Moroe,52.64930394,-8.394642432,Ireland,-89.32466328,1.313257637,127.1690803,LTE,13,1,0.01,<300ms
Moroe,52.64120104,-8.399287026,Ireland,-93.14806002,2.73555807,147.6485118,LTE,13,2,0.01,<300ms
Moroe,52.65668286,-8.401475452,Ireland,-92.99325591,1.72962451,126.8647506,LTE,13,3,0.01,<300ms
Moroe,52.64169741,-8.397268442,Ireland,-90.78458572,29.06629992,44.9722046,5G,13,4,0.01,<300ms
Moroe,52.65854467,-8.409182679,Ireland,-93.73486716,1.002566726,123.986225,LTE,13,65,0.01,<300ms
Moroe,52.64367882,-8.404376406,Ireland,-90.87113545,69.70071134,18.3511572,5G,13,66,0.01,<300ms
Moroe,52.64450921,-8.39343806,Ireland,-102.7545484,79.05994456,34.49433669,5G,13,5,0.01,<300ms
Ferbane,53.2707,-7.8284,Ireland,-89.22716202,9.245613187,60.52121051,4G,13,6,0.01,<300ms
Ferbane,53.27722194,-7.818953002,Ireland,-91.6999558,16.3246649,15.11474309,5G,13,7,0.01,<300ms
Ferbane,53.27422241,-7.826040238,Ireland,-96.49320273,25.80995051,12.16154715,5G,13,8,0.01,<300ms
Ferbane,53.26536719,-7.824965565,Ireland,-80.74995748,4.490253834,64.59774935,4G,13,9,0.01,<300ms
Ferbane,53.27867709,-7.83457757,Ireland,-91.69918779,7.964941373,73.48915883,4G,13,69,0.01,<300ms
Ferbane,53.2804915,-7.830834485,Ireland,-97.08511303,1.937571621,168.3522639,LTE,13,70,0.01,<300ms
Ferbane,53.26593563,-7.837435397,Ireland,-92.76148159,27.12871568,41.11880837,5G,14,1,0.01,<300ms
Ferbane,53.27276216,-7.835125846,Ireland,-96.02315337,1.304980432,172.9791739,LTE,14,2,0.01,<300ms
Ferbane,53.26929547,-7.819987459,Ireland,-87.6167611,2.733819056,134.890394,3G,14,3,0.01,<300ms
Ferbane,53.26553791,-7.820796111,Ireland,-88.07898453,42.74302591,20.64900101,5G,14,4,0.01,<300ms
Ferbane,53.27296105,-7.829761994,Ireland,-86.11292212,1.125373015,109.0390992,3G,14,65,0.01,<300ms
Foxford,53.981,-9.114,Ireland,-86.25840518,8.109425827,96.82600945,4G,14,66,0.01,<300ms
Foxford,53.97970066,-9.106468141,Ireland,-93.79920364,38.59058075,45.66025998,5G,14,5,0.01,<300ms
Foxford,53.98010411,-9.121417557,Ireland,-85.00856273,2.30021638,109.1005075,3G,14,6,0.01,<300ms
Foxford,53.98559123,-9.121620012,Ireland,-93.89230056,1.570130217,152.861805,LTE,14,7,0.01,<300ms
Foxford,53.98427014,-9.113972993,Ireland,-99.37437024,2.118972515,193.3678586,3G,14,8,0.01,<300ms
Foxford,53.97259857,-9.111223224,Ireland,-85.57450974,1.788704655,167.6503113,3G,14,9,0.01,<300ms
Foxford,53.98769091,-9.123663928,Ireland,-89.51245247,1.391259297,146.0895357,LTE,14,69,0.01,<300ms
Foxford,53.97565862,-9.104069013,Ireland,-83.21523533,2.625918792,167.6486492,LTE,14,70,0.01,<300ms
Foxford,53.97988126,-9.10604473,Ireland,-81.336891,1.937622745,189.6396219,LTE,15,1,0.01,<300ms
Foxford,53.98461861,-9.108825843,Ireland,-88.59827139,5.521744727,73.06768211,4G,15,2,0.01,<300ms
Foxford,53.97272382,-9.104882425,Ireland,-95.10534255,5.996563587,65.18194914,4G,15,3,0.01,<300ms
Cahersiveen,51.948,-10.224,Ireland,-92.02057106,7.657314507,91.65622445,4G,15,4,0.01,<300ms
Cahersiveen,51.94728793,-10.22580054,Ireland,-90.14177831,1.996770324,196.6706916,3G,15,65,0.01,<300ms
Cahersiveen,51.95763756,-10.21773473,Ireland,-84.37591415,1.314875746,145.3788387,LTE,15,66,0.01,<300ms
Cahersiveen,51.95140259,-10.21647987,Ireland,-96.46776787,2.038758046,141.5955482,3G,15,5,0.01,<300ms
Cahersiveen,51.93907524,-10.22951416,Ireland,-86.73268505,5.237823328,62.10853202,4G,15,6,0.01,<300ms
Cahersiveen,51.9463834,-10.21720065,Ireland,-90.65875212,40.33503909,37.46824372,5G,15,7,0.01,<300ms
Cahersiveen,51.95345487,-10.23289894,Ireland,-81.84853819,6.793411692,90.81024976,4G,15,8,0.01,<300ms
Cahersiveen,51.94331249,-10.21974749,Ireland,-90.78372267,24.21490489,45.39170751,5G,15,9,0.01,<300ms
Cahersiveen,51.9493573,-10.23345163,Ireland,-92.13650679,3.713164878,89.48871954,4G,15,69,0.01,<300ms
Cahersiveen,51.94601155,-10.22442643,Ireland,-89.61798161,3.801546226,73.05369125,4G,15,70,0.01,<300ms
